LOCATION,LAND_AREA,ROAD_ACCESS,FACING,FLOOR,BEDROOM,BATHROOM,BUILT YEAR,AMENITIES,Tole,City,City_Tole_Encoded,total_rooms,area_road_interaction,room_age_interaction,LAND_AREA_squared,room_density_squared,PRICE
466,2.3978952727983707,2.833213344056216,4,2.5,6.0,4.0,2072.0,72,393,10,318,10.0,160.0,90.0,100.0,0.8264462809917354,17.622173069956816
252,2.3978952727983707,2.6390573296152584,20,2.5,5.0,4.0,2076.0,306,166,13,359,9.0,130.0,45.0,100.0,0.6694214876033059,16.785925074816024
452,2.3978952727983707,2.6390573296152584,4,2.5,5.0,4.0,2060.0,222,377,13,395,9.0,130.0,189.0,100.0,0.6694214876033059,16.906553056777135
384,2.3978952727983707,2.9444389791664403,31,3.0,5.0,3.0,2074.0,256,303,10,258,8.0,180.0,56.0,100.0,0.5289256198347108,17.073607134447293
399,2.3978952727983707,2.3978952727983707,31,2.5,5.0,3.0,2065.0,223,318,10,270,8.0,100.0,128.0,100.0,0.5289256198347108,16.166885910365842
82,2.3978952727983707,2.3978952727983707,17,3.0,7.0,4.0,2078.0,1398,365,10,300,11.0,100.0,33.0,100.0,1.0,16.906553056777135
131,2.3978952727983707,2.5649493574615367,31,2.5,4.0,3.0,2062.0,1086,36,13,340,7.0,120.0,133.0,100.0,0.4049586776859504,16.993564429978885
350,2.3978952727983707,2.772588722239781,4,2.5,4.0,5.0,2070.0,1038,269,10,230,9.0,150.0,99.0,100.0,0.6694214876033059,17.822843761378564
350,2.3978952727983707,2.6390573296152584,31,2.5,5.0,4.0,2074.0,997,269,10,230,9.0,130.0,63.0,100.0,0.6694214876033059,18.705859693704824
153,2.3978952727983707,2.70805020110221,24,2.5,5.0,5.0,2068.0,195,61,10,91,10.0,140.0,130.0,100.0,0.8264462809917354,18.132998684833918
408,2.3978952727983707,2.772588722239781,11,3.0,6.0,4.0,2079.0,1258,326,13,387,10.0,150.0,20.0,100.0,0.8264462809917354,18.132998684833918
408,2.3978952727983707,2.3978952727983707,16,2.5,5.0,3.0,2078.0,497,326,13,387,8.0,100.0,24.0,100.0,0.5289256198347108,17.96655047961095
221,2.3978952727983707,2.5649493574615367,4,1.0,2.0,1.0,2077.0,1099,132,10,137,3.0,120.0,12.0,100.0,0.07438016528925619,16.380459992348886
153,2.3978952727983707,2.772588722239781,15,2.5,5.0,6.0,2075.0,352,61,10,91,11.0,150.0,66.0,100.0,1.0,18.5159909328476
311,2.3978952727983707,3.044522437723423,24,5.5,12.0,6.0,2076.0,272,227,10,199,18.0,200.0,90.0,100.0,2.6776859504132235,17.822843761378564
278,2.3978952727983707,2.5649493574615367,20,2.5,5.0,4.0,2075.0,98,190,10,180,9.0,120.0,54.0,100.0,0.6694214876033059,16.733281344102608
414,2.3978952727983707,2.9444389791664403,11,4.0,8.0,6.0,2077.0,1044,335,13,389,14.0,180.0,56.0,100.0,1.6198347107438016,17.77632374660947
398,2.3978952727983707,2.3978952727983707,31,4.0,5.0,4.0,2052.0,263,317,10,269,9.0,100.0,261.0,100.0,0.6694214876033059,18.742764250367856
252,2.3978952727983707,2.6390573296152584,4,2.5,5.0,5.0,2076.0,72,166,13,359,10.0,130.0,50.0,100.0,0.8264462809917354,16.677711496036597
347,2.3978952727983707,3.044522437723423,4,2.5,4.0,4.0,2076.0,1156,266,13,381,8.0,200.0,40.0,100.0,0.5289256198347108,17.129696599000436
380,2.3978952727983707,2.5649493574615367,20,4.0,3.0,4.0,2064.0,143,299,13,383,7.0,120.0,119.0,100.0,0.4049586776859504,16.705882371415992
103,2.3978952727983707,2.833213344056216,4,3.5,7.0,4.0,2076.0,262,10,13,336,11.0,160.0,55.0,100.0,1.0,17.822843761378564
329,2.3978952727983707,2.6390573296152584,4,2.5,6.0,4.0,2078.0,371,245,10,214,10.0,130.0,30.0,100.0,0.8264462809917354,17.46616882523204
113,2.3978952727983707,2.6390573296152584,4,2.5,6.0,5.0,2076.0,97,19,10,60,11.0,130.0,55.0,100.0,1.0,17.356469910987094
303,2.3978952727983707,2.1972245773362196,24,2.5,4.0,2.0,2078.0,535,219,10,195,6.0,80.0,18.0,100.0,0.29752066115702475,16.588099342704055
257,2.3978952727983707,2.3978952727983707,25,2.5,4.0,3.0,2069.0,72,171,10,167,7.0,100.0,84.0,100.0,0.4049586776859504,16.588099342704055
379,2.3978952727983707,2.6390573296152584,4,2.5,5.0,3.0,2075.0,148,298,10,254,8.0,130.0,48.0,100.0,0.5289256198347108,17.249497794707484
343,2.3978952727983707,3.044522437723423,11,2.5,4.0,4.0,2077.0,230,260,13,377,8.0,200.0,32.0,100.0,0.5289256198347108,17.312018149733785
8,2.3978952727983707,2.70805020110221,19,2.5,4.0,5.0,2079.0,1373,36,13,340,9.0,140.0,18.0,100.0,0.6694214876033059,17.439851517607305
405,2.3978952727983707,3.044522437723423,20,3.5,5.0,4.0,2071.0,1398,323,10,273,9.0,200.0,90.0,100.0,0.6694214876033059,17.76675429577647
252,2.3978952727983707,2.772588722239781,20,2.5,5.0,5.0,2073.0,143,166,13,359,10.0,150.0,80.0,100.0,0.8264462809917354,17.034386422832473
114,2.3978952727983707,2.3978952727983707,20,2.5,3.0,4.0,2064.0,885,20,10,61,7.0,100.0,119.0,100.0,0.4049586776859504,18.197537205138154
311,2.3978952727983707,2.3978952727983707,11,2.5,6.0,3.0,2078.0,256,227,10,199,9.0,100.0,27.0,100.0,0.6694214876033059,17.707330876483063
459,2.3978952727983707,2.833213344056216,11,2.5,4.0,4.0,2074.0,550,384,13,397,8.0,160.0,56.0,100.0,0.5289256198347108,16.759949589762293
350,2.3978952727983707,2.6390573296152584,4,2.5,5.0,6.0,2077.0,1056,269,10,230,11.0,130.0,44.0,100.0,1.0,18.46947091764561
230,2.3978952727983707,2.70805020110221,31,2.0,3.0,3.0,2075.0,113,142,10,147,6.0,140.0,36.0,100.0,0.29752066115702475,17.296750678069195
345,2.3978952727983707,2.772588722239781,4,2.5,4.0,4.0,2054.0,53,263,13,378,8.0,150.0,216.0,100.0,0.5289256198347108,16.97251102166758
153,2.3978952727983707,3.044522437723423,20,2.5,4.0,5.0,2075.0,113,61,10,91,9.0,200.0,54.0,100.0,0.6694214876033059,17.867295523158884
70,2.3978952727983707,2.70805020110221,31,3.5,8.0,5.0,2071.0,1191,329,10,275,13.0,140.0,130.0,100.0,1.3966942148760333,17.72753358339242
131,2.3978952727983707,2.833213344056216,20,2.5,5.0,5.0,2076.0,685,36,13,340,10.0,160.0,50.0,100.0,0.8264462809917354,17.50188690692275
69,2.3978952727983707,2.5649493574615367,20,2.0,4.0,4.0,2074.0,1398,328,10,274,8.0,120.0,56.0,100.0,0.5289256198347108,17.216707972959764
245,2.3978952727983707,2.6390573296152584,4,2.5,4.0,4.0,2070.0,1171,159,10,159,8.0,130.0,88.0,100.0,0.5289256198347108,17.312018149733785
252,2.3978952727983707,2.6390573296152584,20,2.5,4.0,4.0,2079.0,290,166,13,359,8.0,130.0,16.0,100.0,0.5289256198347108,17.439851517607305
131,2.3978952727983707,3.044522437723423,11,2.5,4.0,5.0,2074.0,1328,36,13,340,9.0,200.0,63.0,100.0,0.6694214876033059,17.281246492014
153,2.3978952727983707,2.70805020110221,20,2.0,5.0,5.0,2079.0,667,61,10,91,10.0,140.0,20.0,100.0,0.8264462809917354,17.281246492014
411,2.3978952727983707,2.5649493574615367,4,2.5,6.0,3.0,2072.0,1380,333,10,278,9.0,120.0,81.0,100.0,0.6694214876033059,17.249497794707484
323,2.3978952727983707,2.6390573296152584,16,2.5,5.0,6.0,2075.0,284,240,10,210,11.0,130.0,66.0,100.0,1.0,17.989897843244528
69,2.3978952727983707,2.6390573296152584,25,2.5,6.0,5.0,2074.0,1373,328,10,274,11.0,130.0,77.0,100.0,1.0,17.439851517607305
133,2.3978952727983707,2.6390573296152584,4,2.5,5.0,4.0,2076.0,90,38,10,76,9.0,130.0,45.0,100.0,0.6694214876033059,18.049617077054286
288,2.3978952727983707,3.1354942159291497,15,2.5,6.0,4.0,2075.0,362,203,13,364,10.0,220.0,60.0,100.0,0.8264462809917354,17.370858648025116
469,2.3978952727983707,2.6390573296152584,31,2.5,5.0,5.0,2071.0,990,397,10,322,10.0,130.0,100.0,100.0,0.8264462809917354,16.88356353960952
252,2.3978952727983707,2.6390573296152584,4,2.5,5.0,3.0,2072.0,98,166,13,359,8.0,130.0,72.0,100.0,0.5289256198347108,17.034386422832473
216,2.3978952727983707,2.302585092994046,11,3.0,5.0,5.0,2064.0,364,127,10,134,10.0,90.0,170.0,100.0,0.8264462809917354,17.72753358339242
153,2.3978952727983707,3.044522437723423,11,3.5,8.0,4.0,2080.0,544,61,10,91,12.0,200.0,12.0,100.0,1.190082644628099,18.049617077054286
431,2.3978952727983707,2.1972245773362196,4,2.5,5.0,3.0,2072.0,1043,355,10,294,8.0,80.0,72.0,100.0,0.5289256198347108,16.588099342704055
167,2.3978952727983707,2.6390573296152584,16,4.0,5.0,4.0,2074.0,77,77,10,101,9.0,130.0,63.0,100.0,0.6694214876033059,15.955576839107596
214,2.3978952727983707,2.6390573296152584,20,2.5,5.0,5.0,2062.0,1284,125,10,133,10.0,130.0,190.0,100.0,0.8264462809917354,17.370858648025116
214,2.3978952727983707,2.6390573296152584,20,2.5,5.0,5.0,2062.0,1290,125,10,133,10.0,130.0,190.0,100.0,0.8264462809917354,17.370858648025116
229,2.3978952727983707,2.5649493574615367,25,2.5,3.0,4.0,2070.0,905,141,10,146,7.0,120.0,77.0,100.0,0.4049586776859504,17.073607134447293
461,2.3978952727983707,3.1354942159291497,15,2.5,5.0,4.0,2076.0,113,388,10,314,9.0,220.0,45.0,100.0,0.6694214876033059,18.757152987716434
252,2.3978952727983707,3.1780538303479458,31,2.5,6.0,4.0,2074.0,385,166,13,359,10.0,230.0,70.0,100.0,0.8264462809917354,17.296750678069195
252,2.3978952727983707,2.6390573296152584,4,3.5,6.0,4.0,2074.0,685,166,13,359,10.0,130.0,70.0,100.0,0.8264462809917354,16.97251102166758
198,2.3978952727983707,2.6390573296152584,11,2.5,5.0,4.0,2078.0,111,108,10,122,9.0,130.0,27.0,100.0,0.6694214876033059,17.312018149733785
124,2.3978952727983707,2.833213344056216,11,2.5,4.0,4.0,2078.0,1214,30,10,69,8.0,160.0,24.0,100.0,0.5289256198347108,17.370858648025116
329,2.3978952727983707,3.044522437723423,20,2.5,4.0,5.0,2068.0,397,245,10,214,9.0,200.0,117.0,100.0,0.6694214876033059,17.565014657424058
196,2.3978952727983707,3.044522437723423,24,2.5,5.0,4.0,2077.0,1132,106,10,121,9.0,200.0,36.0,100.0,0.6694214876033059,17.989897843244528
130,2.3978952727983707,2.9444389791664403,4,5.5,11.0,9.0,2074.0,1379,36,13,340,20.0,180.0,140.0,100.0,3.305785123966942,18.8906843794481
120,2.3978952727983707,2.6390573296152584,20,2.0,4.0,3.0,2076.0,382,26,10,66,7.0,130.0,35.0,100.0,0.4049586776859504,17.95067713070663
120,2.3978952727983707,2.5649493574615367,4,2.5,5.0,4.0,2079.0,1398,26,10,66,9.0,120.0,18.0,100.0,0.6694214876033059,17.281246492014
131,2.3978952727983707,3.044522437723423,4,2.5,4.0,5.0,2065.0,980,36,13,340,9.0,200.0,144.0,100.0,0.6694214876033059,17.01418371633128
131,2.3978952727983707,2.6390573296152584,25,2.5,4.0,5.0,2077.0,1311,36,13,340,9.0,130.0,36.0,100.0,0.6694214876033059,17.399029524198163
134,2.3978952727983707,2.5649493574615367,24,2.5,6.0,2.0,2078.0,855,39,2,33,8.0,120.0,24.0,100.0,0.5289256198347108,16.811242881518265
131,2.3978952727983707,2.772588722239781,25,2.5,5.0,4.0,2076.0,222,36,13,340,9.0,150.0,45.0,100.0,0.6694214876033059,17.249497794707484
455,2.3978952727983707,2.4849066497880004,21,2.5,5.0,4.0,2075.0,1206,380,10,309,9.0,110.0,54.0,100.0,0.6694214876033059,16.677711496036597
345,2.3978952727983707,2.6390573296152584,20,3.0,4.0,4.0,2058.0,417,263,13,378,8.0,130.0,184.0,100.0,0.5289256198347108,16.993564429978885
440,2.3978952727983707,3.044522437723423,20,2.5,4.0,4.0,2070.0,1352,365,10,300,8.0,200.0,88.0,100.0,0.5289256198347108,17.479072229734946
160,2.3978952727983707,2.3978952727983707,31,2.5,5.0,3.0,2060.0,98,69,10,96,8.0,100.0,168.0,100.0,0.5289256198347108,16.759949589762293
440,2.3978952727983707,2.6390573296152584,4,2.5,4.0,4.0,2076.0,1196,365,10,300,8.0,130.0,40.0,100.0,0.5289256198347108,17.281246492014
405,2.3978952727983707,3.044522437723423,4,3.5,6.0,9.0,2079.0,1202,323,10,273,15.0,200.0,30.0,100.0,1.8595041322314048,17.034386422832473
54,2.3978952727983707,2.70805020110221,17,2.5,5.0,3.0,2067.0,1364,257,10,224,8.0,140.0,112.0,100.0,0.5289256198347108,19.599335743370936
133,2.3978952727983707,2.6390573296152584,31,2.5,5.0,4.0,2074.0,274,38,10,76,9.0,130.0,63.0,100.0,0.6694214876033059,17.439851517607305
404,2.3978952727983707,2.6390573296152584,11,2.5,6.0,4.0,2079.0,765,322,10,272,10.0,130.0,20.0,100.0,0.8264462809917354,17.385043282614657
224,2.3978952727983707,3.044522437723423,20,2.5,5.0,5.0,2050.0,1001,135,10,140,10.0,200.0,310.0,100.0,0.8264462809917354,17.41282284594998
185,2.3978952727983707,2.5649493574615367,4,3.0,8.0,4.0,2075.0,1119,93,10,112,12.0,120.0,72.0,100.0,1.190082644628099,17.77632374660947
133,2.3978952727983707,2.5649493574615367,11,2.5,5.0,4.0,2079.0,1002,38,10,76,9.0,120.0,18.0,100.0,0.6694214876033059,16.98519618065851
296,2.3978952727983707,3.044522437723423,4,4.5,10.0,6.0,2074.0,297,212,13,366,16.0,200.0,112.0,100.0,2.115702479338843,17.974393656948944
467,2.3978952727983707,3.044522437723423,11,2.5,3.0,3.0,2079.0,231,394,10,319,6.0,200.0,12.0,100.0,0.29752066115702475,16.705882371415992
243,2.3978952727983707,2.6390573296152584,24,2.5,5.0,4.0,2074.0,109,157,13,357,9.0,130.0,63.0,100.0,0.6694214876033059,16.835935492889124
402,2.3978952727983707,2.9444389791664403,24,3.0,7.0,4.0,2075.0,692,320,13,384,11.0,180.0,66.0,100.0,1.0,17.370858648025116
355,2.3978952727983707,3.044522437723423,25,3.5,8.0,6.0,2076.0,71,274,10,235,14.0,200.0,70.0,100.0,1.6198347107438016,17.72753358339242
252,2.3978952727983707,3.044522437723423,31,2.5,5.0,4.0,2076.0,98,166,13,359,9.0,200.0,45.0,100.0,0.6694214876033059,17.11134746100564
131,2.3978952727983707,3.044522437723423,4,2.5,4.0,4.0,2072.0,1333,36,13,340,8.0,200.0,72.0,100.0,0.5289256198347108,17.281246492014
224,2.3978952727983707,2.6390573296152584,20,2.5,6.0,6.0,2076.0,24,135,10,140,12.0,130.0,60.0,100.0,1.190082644628099,17.356469910987094
32,2.3978952727983707,2.6390573296152584,17,3.5,5.0,3.0,2079.0,1373,157,13,357,8.0,130.0,16.0,100.0,0.5289256198347108,16.88356353960952
322,2.3978952727983707,2.6390573296152584,15,1.0,2.0,1.0,2065.0,192,239,10,209,3.0,130.0,48.0,100.0,0.07438016528925619,17.249497794707484
448,2.3978952727983707,2.5649493574615367,4,2.5,5.0,4.0,2079.0,1398,373,10,304,9.0,120.0,18.0,100.0,0.6694214876033059,17.453096744006448
153,2.3978952727983707,3.044522437723423,25,3.0,5.0,6.0,2065.0,1223,61,10,91,11.0,200.0,176.0,100.0,1.0,18.035018277846262
133,2.3978952727983707,2.6390573296152584,11,2.5,5.0,6.0,2074.0,685,38,10,76,11.0,130.0,77.0,100.0,1.0,17.281246492014
162,2.3978952727983707,2.772588722239781,25,2.5,5.0,5.0,2076.0,317,71,10,97,10.0,150.0,50.0,100.0,0.8264462809917354,17.32705602664604
329,2.3978952727983707,2.6390573296152584,4,2.5,7.0,5.0,2070.0,1223,245,10,214,12.0,130.0,132.0,100.0,1.190082644628099,17.499377495380294
131,2.3978952727983707,2.9444389791664403,16,2.5,4.0,4.0,2062.0,217,36,13,340,8.0,180.0,152.0,100.0,0.5289256198347108,16.806230339945976
415,2.3978952727983707,2.6390573296152584,24,3.0,7.0,3.0,2075.0,385,336,10,280,10.0,130.0,60.0,100.0,0.8264462809917354,16.860033043306743
76,2.3978952727983707,3.1354942159291497,1,2.5,6.0,5.0,2076.0,1398,347,10,286,11.0,220.0,55.0,100.0,1.0,17.32705602664604
382,2.3978952727983707,3.6109179126442243,4,3.5,7.0,4.0,2074.0,1348,301,10,256,11.0,360.0,77.0,100.0,1.0,17.72753358339242
77,2.3978952727983707,2.6390573296152584,0,2.5,8.0,5.0,2079.0,1398,348,10,287,13.0,130.0,26.0,100.0,1.3966942148760333,17.553180200057167
258,2.3978952727983707,2.5649493574615367,31,2.5,5.0,5.0,2079.0,24,172,13,360,10.0,120.0,20.0,100.0,0.8264462809917354,17.399029524198163
479,2.3978952727983707,2.833213344056216,20,4.0,8.0,4.0,2071.0,1240,407,10,329,12.0,160.0,120.0,100.0,1.190082644628099,17.281246492014
245,2.3978952727983707,2.6390573296152584,4,2.5,5.0,4.0,2076.0,1347,159,10,159,9.0,130.0,45.0,100.0,0.6694214876033059,17.281246492014
133,2.3978952727983707,2.6390573296152584,16,2.5,5.0,3.0,2074.0,211,38,10,76,8.0,130.0,56.0,100.0,0.5289256198347108,16.733281344102608
288,2.3978952727983707,2.9444389791664403,31,2.5,7.0,4.0,2060.0,362,203,13,364,11.0,180.0,231.0,100.0,1.0,17.565014657424058
382,2.3978952727983707,2.6390573296152584,11,2.5,5.0,5.0,2073.0,61,301,10,256,10.0,130.0,80.0,100.0,0.8264462809917354,18.132998684833918
345,2.3978952727983707,2.833213344056216,11,3.5,5.0,6.0,2060.0,362,263,13,378,11.0,160.0,231.0,100.0,1.0,17.72753358339242
441,2.3978952727983707,2.833213344056216,1,2.5,7.0,9.0,2077.0,1398,366,10,301,16.0,160.0,64.0,100.0,2.115702479338843,17.822843761378564
379,2.3978952727983707,2.6390573296152584,24,2.5,5.0,4.0,2076.0,1223,298,10,254,9.0,130.0,45.0,100.0,0.6694214876033059,17.370858648025116
191,2.3978952727983707,3.044522437723423,11,2.5,11.0,5.0,2070.0,223,100,10,117,16.0,200.0,176.0,100.0,2.115702479338843,17.034386422832473
180,2.3978952727983707,3.044522437723423,15,1.0,2.0,1.0,2078.0,223,90,10,110,3.0,200.0,9.0,100.0,0.07438016528925619,16.300417291085605
243,2.3978952727983707,2.772588722239781,15,2.5,6.0,4.0,2077.0,702,157,13,357,10.0,150.0,40.0,100.0,0.8264462809917354,17.296750678069195
147,2.3978952727983707,2.5649493574615367,11,2.5,4.0,3.0,2076.0,622,53,10,84,7.0,120.0,35.0,100.0,0.4049586776859504,17.867295523158884
131,2.3978952727983707,2.6390573296152584,24,3.0,4.0,4.0,2070.0,979,36,13,340,8.0,130.0,88.0,100.0,0.5289256198347108,17.05418904934434
153,2.3978952727983707,2.772588722239781,4,2.5,6.0,5.0,2079.0,1351,61,10,91,11.0,150.0,22.0,100.0,1.0,17.281246492014
379,2.3978952727983707,2.833213344056216,4,3.0,5.0,4.0,2073.0,1044,298,10,254,9.0,160.0,72.0,100.0,0.6694214876033059,17.312018149733785
225,2.3978952727983707,2.3978952727983707,25,2.5,5.0,3.0,2074.0,337,136,10,141,8.0,100.0,56.0,100.0,0.5289256198347108,17.75709238505144
197,2.3978952727983707,3.6109179126442243,20,2.5,7.0,2.0,2078.0,1178,107,1,8,9.0,360.0,27.0,100.0,0.6694214876033059,18.064005814299346
417,2.3978952727983707,2.5649493574615367,12,3.5,6.0,6.0,2070.0,937,338,10,281,12.0,120.0,132.0,100.0,1.190082644628099,17.296750678069195
65,2.3978952727983707,3.044522437723423,17,4.0,9.0,3.0,2078.0,1364,333,10,278,12.0,200.0,36.0,100.0,1.190082644628099,17.399029524198163
440,2.3978952727983707,2.6390573296152584,11,3.5,5.0,4.0,2060.0,1209,365,10,300,9.0,130.0,189.0,100.0,0.6694214876033059,16.906553056777135
455,2.3978952727983707,2.6390573296152584,20,2.5,5.0,4.0,2075.0,483,380,10,309,9.0,130.0,54.0,100.0,0.6694214876033059,16.588099342704055
177,2.3978952727983707,2.9444389791664403,31,2.5,4.0,3.0,2078.0,852,87,10,107,7.0,180.0,21.0,100.0,0.4049586776859504,16.705882371415992
131,2.3978952727983707,2.6390573296152584,25,2.5,7.0,5.0,2069.0,258,36,13,340,12.0,130.0,144.0,100.0,1.190082644628099,17.281246492014
257,2.3978952727983707,2.6390573296152584,15,2.5,4.0,4.0,2060.0,1228,171,10,167,8.0,130.0,168.0,100.0,0.5289256198347108,12.498745990829315
243,2.3978952727983707,3.044522437723423,4,3.0,5.0,4.0,2070.0,449,157,13,357,9.0,200.0,99.0,100.0,0.6694214876033059,16.588099342704055
329,2.3978952727983707,3.044522437723423,15,2.5,4.0,5.0,2069.0,892,245,10,214,9.0,200.0,108.0,100.0,0.6694214876033059,18.7922443072814
455,2.3978952727983707,2.6390573296152584,31,2.5,6.0,5.0,2079.0,437,380,10,309,11.0,130.0,22.0,100.0,1.0,16.36495580701484
131,2.3978952727983707,3.044522437723423,16,2.5,6.0,6.0,2075.0,409,36,13,340,12.0,200.0,72.0,100.0,1.190082644628099,17.399029524198163
252,2.3978952727983707,3.044522437723423,4,3.0,5.0,4.0,2078.0,623,166,13,359,9.0,200.0,27.0,100.0,0.6694214876033059,17.565014657424058
153,2.3978952727983707,3.044522437723423,31,2.5,4.0,6.0,2066.0,384,61,10,91,10.0,200.0,150.0,100.0,0.8264462809917354,17.9426449591384
452,2.3978952727983707,3.044522437723423,25,2.5,4.0,3.0,2075.0,1087,377,13,395,7.0,200.0,42.0,100.0,0.4049586776859504,17.72753358339242
119,2.3978952727983707,2.6390573296152584,25,2.5,7.0,3.0,2070.0,385,25,10,65,10.0,130.0,110.0,100.0,0.8264462809917354,17.11134746100564
153,2.3978952727983707,2.6390573296152584,20,1.0,4.0,4.0,2073.0,362,61,10,91,8.0,130.0,64.0,100.0,0.5289256198347108,16.733281344102608
196,2.3978952727983707,2.5649493574615367,4,3.0,7.0,4.0,2052.0,436,106,10,121,11.0,120.0,319.0,100.0,1.0,17.95067713070663
104,2.3978952727983707,2.6390573296152584,20,2.5,7.0,3.0,2074.0,508,11,1,1,10.0,130.0,70.0,100.0,0.8264462809917354,17.034386422832473
245,2.3978952727983707,2.70805020110221,20,2.5,7.0,7.0,2073.0,482,159,10,159,14.0,140.0,112.0,100.0,1.6198347107438016,17.41282284594998
345,2.3978952727983707,2.3978952727983707,24,3.5,7.0,6.0,2074.0,305,263,13,378,13.0,100.0,91.0,100.0,1.3966942148760333,18.078190449090098
191,2.3978952727983707,2.6390573296152584,20,2.5,6.0,4.0,2074.0,373,100,10,117,10.0,130.0,70.0,100.0,0.8264462809917354,17.281246492014
329,2.3978952727983707,3.4965075614664802,4,2.5,4.0,4.0,2072.0,211,245,10,214,8.0,320.0,72.0,100.0,0.5289256198347108,17.129696599000436
427,2.3978952727983707,2.5649493574615367,24,3.5,8.0,7.0,2068.0,1080,348,10,287,15.0,120.0,195.0,100.0,1.8595041322314048,17.71748324774094
252,2.3978952727983707,2.6390573296152584,16,2.5,4.0,4.0,2065.0,223,166,13,359,8.0,130.0,128.0,100.0,0.5289256198347108,17.1654146803266
360,2.3978952727983707,3.044522437723423,4,3.5,3.0,3.0,2049.0,1298,279,10,239,6.0,200.0,192.0,100.0,0.29752066115702475,16.636889503897294
126,2.3978952727983707,2.5649493574615367,31,2.5,6.0,5.0,2062.0,913,32,10,71,11.0,120.0,209.0,100.0,1.0,17.034386422832473
347,2.3978952727983707,2.6390573296152584,25,3.0,7.0,4.0,2071.0,1043,266,13,381,11.0,130.0,110.0,100.0,1.0,17.296750678069195
260,2.3978952727983707,3.044522437723423,4,2.5,4.0,4.0,2073.0,98,174,13,361,8.0,200.0,64.0,100.0,0.5289256198347108,17.50439003707821
464,2.3978952727983707,3.044522437723423,4,3.5,5.0,4.0,2068.0,112,391,10,316,9.0,200.0,117.0,100.0,0.6694214876033059,17.622173069956816
252,2.3978952727983707,2.833213344056216,20,2.5,4.0,2.0,2076.0,775,166,13,359,6.0,160.0,30.0,100.0,0.29752066115702475,16.61887099947687
462,2.3978952727983707,2.6390573296152584,31,2.5,5.0,4.0,2074.0,68,389,13,398,9.0,130.0,63.0,100.0,0.6694214876033059,16.733281344102608
455,2.3978952727983707,2.3978952727983707,15,1.0,2.0,4.0,2074.0,385,380,10,309,6.0,100.0,42.0,100.0,0.29752066115702475,16.489659276356317
379,2.3978952727983707,2.70805020110221,25,2.5,5.0,3.0,2068.0,741,298,10,254,8.0,140.0,104.0,100.0,0.5289256198347108,17.453096744006448
91,2.3978952727983707,2.833213344056216,4,3.0,5.0,5.0,2066.0,72,403,22,418,10.0,160.0,150.0,100.0,0.8264462809917354,17.01418371633128
131,2.3978952727983707,2.3978952727983707,21,2.5,3.0,3.0,2078.0,1106,36,13,340,6.0,100.0,18.0,100.0,0.29752066115702475,17.50439003707821
114,2.3978952727983707,2.833213344056216,11,2.0,4.0,4.0,2076.0,297,20,10,61,8.0,160.0,40.0,100.0,0.5289256198347108,18.683045016112164
252,2.3978952727983707,2.6390573296152584,20,3.0,5.0,3.0,2076.0,677,166,13,359,8.0,130.0,40.0,100.0,0.5289256198347108,17.073607134447293
16,2.3978952727983707,3.044522437723423,8,2.5,7.0,5.0,2078.0,1193,66,10,93,12.0,200.0,36.0,100.0,1.190082644628099,17.385043282614657
153,2.3978952727983707,2.6390573296152584,25,2.5,4.0,4.0,2067.0,201,61,10,91,8.0,130.0,112.0,100.0,0.5289256198347108,17.370858648025116
309,2.3978952727983707,2.9444389791664403,11,2.0,6.0,3.0,2068.0,262,225,10,198,9.0,180.0,117.0,100.0,0.6694214876033059,16.5563506464056
153,2.3978952727983707,2.6390573296152584,16,2.5,6.0,6.0,2076.0,362,61,10,91,12.0,130.0,60.0,100.0,1.190082644628099,17.541204009297314
191,2.3978952727983707,2.6390573296152584,4,2.0,4.0,4.0,2076.0,48,100,10,117,8.0,130.0,40.0,100.0,0.5289256198347108,17.87595358575207
69,2.3978952727983707,2.6390573296152584,25,3.5,6.0,5.0,2077.0,991,328,10,274,11.0,130.0,44.0,100.0,1.0,17.265498135541893
405,2.3978952727983707,3.044522437723423,4,1.0,1.0,1.0,2076.0,1278,323,10,273,2.0,200.0,10.0,100.0,0.03305785123966942,18.603002309079653
333,2.3978952727983707,2.6390573296152584,11,1.5,3.0,2.0,2074.0,113,249,10,216,5.0,130.0,35.0,100.0,0.20661157024793386,16.300417291085605
143,2.3978952727983707,2.70805020110221,11,3.0,7.0,5.0,2070.0,243,49,10,82,12.0,140.0,132.0,100.0,1.190082644628099,17.50439003707821
388,2.3978952727983707,2.772588722239781,31,4.0,4.0,4.0,2079.0,378,307,10,261,8.0,150.0,16.0,100.0,0.5289256198347108,17.72753358339242
131,2.3978952727983707,2.6390573296152584,25,2.5,5.0,6.0,2070.0,1347,36,13,340,11.0,130.0,121.0,100.0,1.0,17.95067713070663
218,2.3978952727983707,2.6390573296152584,20,3.5,10.0,4.0,2074.0,838,129,10,136,14.0,130.0,98.0,100.0,1.6198347107438016,17.989897843244528
113,2.3978952727983707,2.6390573296152584,4,1.0,2.0,1.0,2077.0,48,19,10,60,3.0,130.0,12.0,100.0,0.07438016528925619,16.648723960844016
349,2.3978952727983707,2.4849066497880004,20,3.0,6.0,3.0,2067.0,98,268,10,229,9.0,110.0,126.0,100.0,0.6694214876033059,16.993564429978885
326,2.3978952727983707,2.5649493574615367,20,3.5,9.0,4.0,2078.0,238,242,10,212,13.0,120.0,39.0,100.0,1.3966942148760333,17.453096744006448
