Floors,Area,Road_Width,City_Bhaktapur,City_Kathmandu,City_Lalitpur,Road_Type_Blacktopped,Road_Type_Gravelled,Road_Type_Soil Stabilized,area_per_floor,total_built_area,floor_area_ratio,floor_price_premium,floor_price_premium_scaled,floor_city_interaction,floor_city_premium,price_per_area,city_road_interaction,Price_Log,Price_Original
2.0,8.0,14.0,0,1,0,1,0,0,4.0,16.0,0.25,37939361.70212766,1.2214027581601699,2.0,37939361.70212766,6875000.0,1,17.822843761378564,55000000.000000075
2.0,10.0,16.0,0,1,0,1,0,0,5.0,20.0,0.2,37939361.70212766,1.2214027581601699,2.0,37939361.70212766,6300000.0,1,17.958645300228824,63000000.000000075
3.0,13.0,12.0,0,1,0,0,0,1,4.333333333333333,39.0,0.23076923076923078,34629726.06117021,1.3498588075760032,3.0,34629726.06117021,5576923.076923077,0,18.099097133618006,72499999.99999996
2.75,5.0,14.0,0,1,0,0,1,0,1.8181818181818181,13.75,0.55,34935185.18518519,1.3165306748676215,2.75,34935185.18518519,4100000.0,0,16.835935492889124,20500000.000000022
3.0,4.0,15.0,0,1,0,0,1,0,1.3333333333333333,12.0,0.75,34629726.06117021,1.3498588075760032,3.0,34629726.06117021,8125000.0,0,17.296750678069195,32499999.999999955
2.5,3.0,13.0,0,0,1,0,1,0,1.2,7.5,0.8333333333333334,25775471.698113207,1.2840254166877414,0.0,0.0,6333333.333333333,0,16.759949589762293,19000000.000000015
1.0,5.0,11.0,0,1,0,0,0,1,5.0,5.0,0.2,14203703.703703703,1.1051709180756477,1.0,14203703.703703703,3000000.0,0,16.52356082573315,15000000.00000001
2.75,3.5,13.0,0,1,0,0,1,0,1.2727272727272727,9.625,0.7857142857142857,34935185.18518519,1.3165306748676215,2.75,34935185.18518519,5285714.285714285,0,16.733281344102608,18500000.000000034
4.0,6.0,18.0,0,1,0,1,0,0,1.5,24.0,0.6666666666666666,37466000.0,1.4918246976412703,4.0,37466000.0,6583333.333333333,1,17.491811255187805,39499999.999999985
3.0,4.5,10.0,0,1,0,0,1,0,1.5,13.5,0.6666666666666666,34629726.06117021,1.3498588075760032,3.0,34629726.06117021,5444444.444444444,0,17.01418371633128,24500000.000000007
3.0,6.5,15.0,0,1,0,0,0,1,2.1666666666666665,19.5,0.46153846153846156,34629726.06117021,1.3498588075760032,3.0,34629726.06117021,4615384.615384615,0,17.216707972959764,30000000.00000005
1.0,7.0,13.0,1,0,0,0,1,0,7.0,7.0,0.14285714285714285,14203703.703703703,1.1051709180756477,0.0,0.0,3571428.5714285714,0,17.034386422832473,24999999.999999963
3.0,4.0,12.0,0,1,0,0,0,1,1.3333333333333333,12.0,0.75,34629726.06117021,1.3498588075760032,3.0,34629726.06117021,9250000.0,0,17.426428497635523,36999999.99999993
1.5,3.1875,10.0,0,0,1,0,1,0,2.125,4.78125,0.47058823529411764,12657142.857142856,1.161834242728283,0.0,0.0,3984313.725490196,0,16.357112630168974,12699999.999999996
2.75,5.25,13.0,0,1,0,0,0,1,1.9090909090909092,14.4375,0.5238095238095238,34935185.18518519,1.3165306748676215,2.75,34935185.18518519,7047619.047619048,0,17.426428497635523,36999999.99999993
3.0,18.0,20.0,0,1,0,1,0,0,6.0,54.0,0.16666666666666666,34629726.06117021,1.3498588075760032,3.0,34629726.06117021,5333333.333333333,1,18.379858759848776,95999999.99999994
3.0,4.0,20.0,0,1,0,0,0,1,1.3333333333333333,12.0,0.75,34629726.06117021,1.3498588075760032,3.0,34629726.06117021,7500000.0,0,17.216707972959764,30000000.00000005
3.0,15.0,13.0,0,1,0,0,0,1,5.0,45.0,0.2,34629726.06117021,1.3498588075760032,3.0,34629726.06117021,4166666.6666666665,0,17.95067713070663,62500000.00000002
2.75,3.0,12.9375,0,0,1,0,0,1,1.0909090909090908,8.25,0.9166666666666666,34935185.18518519,1.3165306748676215,0.0,0.0,6666666.666666667,0,16.811242881518265,20000000.000000015
2.75,5.25,20.0,0,0,1,1,0,0,1.9090909090909092,14.4375,0.5238095238095238,34935185.18518519,1.3165306748676215,0.0,0.0,6571428.571428572,0,17.356469910987094,34499999.99999998
3.0,5.5,13.0,0,1,0,0,0,1,1.8333333333333333,16.5,0.5454545454545454,34629726.06117021,1.3498588075760032,3.0,34629726.06117021,4545454.545454546,0,17.034386422832473,24999999.999999963
3.0,3.2,13.0,0,1,0,1,0,0,1.0666666666666667,9.600000000000001,0.9375,34629726.06117021,1.3498588075760032,3.0,34629726.06117021,5312500.0,1,16.648723960844016,16999999.999999974
1.5,4.125,16.0,0,0,1,1,0,0,2.75,6.1875,0.36363636363636365,12657142.857142856,1.161834242728283,0.0,0.0,3636363.6363636362,0,16.52356082573315,15000000.00000001
3.0,7.888970051132214,12.0,0,1,0,1,0,0,2.629656683710738,23.666910153396643,0.38027777777777777,34629726.06117021,1.3498588075760032,3.0,34629726.06117021,2725324.074074074,1,16.88356353960952,21500000.00000001
3.5,3.0,20.0,1,0,0,0,1,0,0.8571428571428571,10.5,1.1666666666666667,36714285.71428572,1.4190675485932573,0.0,0.0,6333333.333333333,0,16.759949589762293,19000000.000000015
1.0,3.0,14.0,0,0,1,0,1,0,3.0,3.0,0.3333333333333333,14203703.703703703,1.1051709180756477,0.0,0.0,3666666.6666666665,0,16.213405921671733,11000000.000000013
2.75,3.5,13.0,0,1,0,0,0,1,1.2727272727272727,9.625,0.7857142857142857,34935185.18518519,1.3165306748676215,2.75,34935185.18518519,5142857.142857143,0,16.705882371415992,17999999.999999985
3.0,11.0,20.0,0,1,0,0,1,0,3.6666666666666665,33.0,0.2727272727272727,34629726.06117021,1.3498588075760032,3.0,34629726.06117021,1590909.0909090908,0,16.677711496036597,17499999.999999985
2.5,3.5,13.0,0,1,0,1,0,0,1.4,8.75,0.7142857142857143,25775471.698113207,1.2840254166877414,2.5,25775471.698113207,7428571.428571428,1,17.073607134447293,25999999.999999985
3.0,3.5,13.0,0,1,0,0,1,0,1.1666666666666667,10.5,0.8571428571428571,34629726.06117021,1.3498588075760032,3.0,34629726.06117021,6142857.142857143,0,16.88356353960952,21500000.00000001
3.0,9.0,12.0,0,1,0,0,0,1,3.0,27.0,0.3333333333333333,34629726.06117021,1.3498588075760032,3.0,34629726.06117021,5000000.0,0,17.622173069956816,44999999.999999985
2.75,3.0,16.391479999999998,0,0,1,0,0,1,1.0909090909090908,8.25,0.9166666666666666,34935185.18518519,1.3165306748676215,0.0,0.0,10000000.0,0,17.216707972959764,30000000.00000005
4.0,5.0,16.0,0,1,0,1,0,0,1.25,20.0,0.8,37466000.0,1.4918246976412703,4.0,37466000.0,7400000.0,1,17.426428497635523,36999999.99999993
2.5,6.0,13.0,0,1,0,1,0,0,2.4,15.0,0.4166666666666667,25775471.698113207,1.2840254166877414,2.5,25775471.698113207,10000000.0,1,17.909855136853043,60000000.0000001
2.75,6.0,20.0,0,0,1,1,0,0,2.1818181818181817,16.5,0.4583333333333333,34935185.18518519,1.3165306748676215,0.0,0.0,5833333.333333333,0,17.370858648025116,35000000.000000015
2.0,6.0,15.0,0,1,0,1,0,0,3.0,12.0,0.3333333333333333,37939361.70212766,1.2214027581601699,2.0,37939361.70212766,6000000.0,1,17.399029524198163,36000000.000000045
2.75,3.0,12.0,0,1,0,0,0,1,1.0909090909090908,8.25,0.9166666666666666,34935185.18518519,1.3165306748676215,2.75,34935185.18518519,5666666.666666667,0,16.648723960844016,16999999.999999974
2.5,4.0,13.0,0,1,0,1,0,0,1.6,10.0,0.625,25775471.698113207,1.2840254166877414,2.5,25775471.698113207,6000000.0,1,16.993564429978885,24000000.0
2.75,8.0,30.0,0,1,0,1,0,0,2.909090909090909,22.0,0.34375,34935185.18518519,1.3165306748676215,2.75,34935185.18518519,8500000.0,1,18.035018277846262,67999999.99999996
2.75,12.0,13.0,0,1,0,0,0,1,4.363636363636363,33.0,0.22916666666666666,34935185.18518519,1.3165306748676215,2.75,34935185.18518519,5416666.666666667,0,17.989897843244528,65000000.00000007
3.0,8.5,13.0,0,1,0,0,1,0,2.8333333333333335,25.5,0.35294117647058826,34629726.06117021,1.3498588075760032,3.0,34629726.06117021,5294117.647058823,0,17.622173069956816,44999999.999999985
3.0,15.0,13.0,0,1,0,0,0,1,5.0,45.0,0.2,34629726.06117021,1.3498588075760032,3.0,34629726.06117021,4333333.333333333,0,17.989897843244528,65000000.00000007
3.0,3.2,13.0,0,1,0,0,0,1,1.0666666666666667,9.600000000000001,0.9375,34629726.06117021,1.3498588075760032,3.0,34629726.06117021,7500000.0,0,16.993564429978885,24000000.0
3.0,4.0,13.0,0,1,0,0,1,0,1.3333333333333333,12.0,0.75,34629726.06117021,1.3498588075760032,3.0,34629726.06117021,6375000.0,0,17.05418904934434,25500000.000000026
2.75,4.5,12.0,0,1,0,1,0,0,1.6363636363636365,12.375,0.6111111111111112,34935185.18518519,1.3165306748676215,2.75,34935185.18518519,10888888.888888888,1,17.707330876483063,48999999.999999955
3.0,3.5,13.0,0,1,0,0,1,0,1.1666666666666667,10.5,0.8571428571428571,34629726.06117021,1.3498588075760032,3.0,34629726.06117021,6142857.142857143,0,16.88356353960952,21500000.00000001
2.5,3.375,13.0,0,0,1,0,1,0,1.35,8.4375,0.7407407407407407,25775471.698113207,1.2840254166877414,0.0,0.0,5037037.037037037,0,16.648723960844016,16999999.999999974
2.0,4.0,16.114173333333333,0,1,0,0,0,1,2.0,8.0,0.5,37939361.70212766,1.2214027581601699,2.0,37939361.70212766,8625000.0,0,17.356469910987094,34499999.99999998
3.0,3.125,13.0,0,0,1,0,0,1,1.0416666666666667,9.375,0.96,34629726.06117021,1.3498588075760032,0.0,0.0,5600000.0,0,16.677711496036597,17499999.999999985
3.0,3.5,13.0,0,1,0,0,0,1,1.1666666666666667,10.5,0.8571428571428571,34629726.06117021,1.3498588075760032,3.0,34629726.06117021,5000000.0,0,16.677711496036597,17499999.999999985
3.0,3.5,15.0,0,1,0,1,0,0,1.1666666666666667,10.5,0.8571428571428571,34629726.06117021,1.3498588075760032,3.0,34629726.06117021,6857142.857142857,1,16.993564429978885,24000000.0
3.0,3.1,13.0,0,1,0,0,0,1,1.0333333333333334,9.3,0.9677419354838709,34629726.06117021,1.3498588075760032,3.0,34629726.06117021,7096774.193548387,0,16.906553056777135,22000000.000000007
3.0,6.0,15.0,0,1,0,1,0,0,2.0,18.0,0.5,34629726.06117021,1.3498588075760032,3.0,34629726.06117021,7500000.0,1,17.622173069956816,44999999.999999985
2.5,3.25,20.0,0,0,1,1,0,0,1.3,8.125,0.7692307692307693,25775471.698113207,1.2840254166877414,0.0,0.0,6615384.615384615,0,16.88356353960952,21500000.00000001
2.75,3.5,11.058823529411764,0,0,1,0,0,1,1.2727272727272727,9.625,0.7857142857142857,34935185.18518519,1.3165306748676215,0.0,0.0,5428571.428571428,0,16.759949589762293,19000000.000000015
3.0,3.3125,12.454545454545457,0,1,0,0,0,1,1.1041666666666667,9.9375,0.9056603773584906,34629726.06117021,1.3498588075760032,3.0,34629726.06117021,7698113.20754717,0,17.05418904934434,25500000.000000026
2.75,6.0,13.0,0,1,0,1,0,0,2.1818181818181817,16.5,0.4583333333333333,34935185.18518519,1.3165306748676215,2.75,34935185.18518519,7833333.333333333,1,17.665658180950928,46999999.99999998
2.0,3.0,14.0,0,1,0,1,0,0,1.5,6.0,0.6666666666666666,37939361.70212766,1.2214027581601699,2.0,37939361.70212766,7000000.0,1,16.860033043306743,20999999.99999998
4.0,4.0,20.0,0,1,0,1,0,0,1.0,16.0,1.0,37466000.0,1.4918246976412703,4.0,37466000.0,8125000.0,1,17.296750678069195,32499999.999999955
3.0,4.0,13.733333333333333,0,0,1,0,0,1,1.3333333333333333,12.0,0.75,34629726.06117021,1.3498588075760032,0.0,0.0,6000000.0,0,16.993564429978885,24000000.0
2.0,3.0,15.0,0,1,0,1,0,0,1.5,6.0,0.6666666666666666,37939361.70212766,1.2214027581601699,2.0,37939361.70212766,6333333.333333333,1,16.759949589762293,19000000.000000015
3.0,3.1,14.0,0,1,0,0,1,0,1.0333333333333334,9.3,0.9677419354838709,34629726.06117021,1.3498588075760032,3.0,34629726.06117021,7258064.516129032,0,16.929025911619092,22500000.00000001
2.75,5.5,15.0,0,1,0,1,0,0,2.0,15.125,0.5,34935185.18518519,1.3165306748676215,2.75,34935185.18518519,5418181.818181818,1,17.21001898503268,29800000.0
3.0,6.0,18.0,0,0,1,1,0,0,2.0,18.0,0.5,34629726.06117021,1.3498588075760032,0.0,0.0,4916666.666666667,0,17.19990085520835,29499999.999999966
3.0,4.0,16.0,0,1,0,1,0,0,1.3333333333333333,12.0,0.75,34629726.06117021,1.3498588075760032,3.0,34629726.06117021,7125000.0,1,17.1654146803266,28500000.000000034
3.0,4.5,20.0,0,1,0,1,0,0,1.5,13.5,0.6666666666666666,34629726.06117021,1.3498588075760032,3.0,34629726.06117021,6333333.333333333,1,17.1654146803266,28500000.000000034
3.0,8.0,15.0,0,1,0,1,0,0,2.6666666666666665,24.0,0.375,34629726.06117021,1.3498588075760032,3.0,34629726.06117021,7000000.0,1,17.840862266556567,56000000.00000003
3.0,6.0,20.0,0,1,0,1,0,0,2.0,18.0,0.5,34629726.06117021,1.3498588075760032,3.0,34629726.06117021,7500000.0,1,17.622173069956816,44999999.999999985
3.0,3.5,12.0,0,1,0,1,0,0,1.1666666666666667,10.5,0.8571428571428571,34629726.06117021,1.3498588075760032,3.0,34629726.06117021,6228571.428571428,1,16.897420573630875,21799999.99999997
3.0,17.0,14.0,0,1,0,0,1,0,5.666666666666667,51.0,0.17647058823529413,34629726.06117021,1.3498588075760032,3.0,34629726.06117021,3647058.8235294116,0,17.9426449591384,62000000.000000045
3.5,4.5,13.0,0,1,0,1,0,0,1.2857142857142858,15.75,0.7777777777777778,36714285.71428572,1.4190675485932573,3.5,36714285.71428572,5666666.666666667,1,17.05418904934434,25500000.000000026
2.0,4.0,16.0,0,0,1,0,1,0,2.0,8.0,0.5,37939361.70212766,1.2214027581601699,0.0,0.0,6625000.0,0,17.0926553286923,26499999.999999996
2.5,4.0,20.0,0,0,1,0,1,0,1.6,10.0,0.625,25775471.698113207,1.2840254166877414,0.0,0.0,5375000.0,0,16.88356353960952,21500000.00000001
3.0,5.551497443389335,15.0,0,0,1,0,1,0,1.8504991477964452,16.654492330168004,0.5403947368421053,34629726.06117021,1.3498588075760032,0.0,0.0,3422500.0,0,16.759949589762293,19000000.000000015
3.0,4.0,20.0,0,1,0,1,0,0,1.3333333333333333,12.0,0.75,34629726.06117021,1.3498588075760032,3.0,34629726.06117021,8125000.0,1,17.296750678069195,32499999.999999955
2.5,3.5,13.0,0,0,1,0,1,0,1.4,8.75,0.7142857142857143,25775471.698113207,1.2840254166877414,0.0,0.0,5285714.285714285,0,16.733281344102608,18500000.000000034
2.75,3.5,20.0,1,0,0,1,0,0,1.2727272727272727,9.625,0.7857142857142857,34935185.18518519,1.3165306748676215,0.0,0.0,6285714.285714285,0,16.906553056777135,22000000.000000007
3.0,3.0,13.0,0,1,0,1,0,0,1.0,9.0,1.0,34629726.06117021,1.3498588075760032,3.0,34629726.06117021,7833333.333333333,1,16.97251102166758,23500000.00000002
3.0,3.5,13.0,0,1,0,1,0,0,1.1666666666666667,10.5,0.8571428571428571,34629726.06117021,1.3498588075760032,3.0,34629726.06117021,7285714.285714285,1,17.05418904934434,25500000.000000026
2.75,7.0,16.0,0,1,0,1,0,0,2.5454545454545454,19.25,0.39285714285714285,34935185.18518519,1.3165306748676215,2.75,34935185.18518519,6428571.428571428,1,17.622173069956816,44999999.999999985
2.75,10.875,12.0,0,1,0,1,0,0,3.9545454545454546,29.90625,0.25287356321839083,34935185.18518519,1.3165306748676215,2.75,34935185.18518519,7356321.839080459,1,18.197537205138154,79999999.99999988
3.0,4.0,13.0,0,1,0,1,0,0,1.3333333333333333,12.0,0.75,34629726.06117021,1.3498588075760032,3.0,34629726.06117021,6375000.0,1,17.05418904934434,25500000.000000026
2.0,4.0,13.0,0,1,0,1,0,0,2.0,8.0,0.5,37939361.70212766,1.2214027581601699,2.0,37939361.70212766,5000000.0,1,16.811242881518265,20000000.000000015
2.75,4.25,13.0,0,1,0,1,0,0,1.5454545454545454,11.6875,0.6470588235294118,34935185.18518519,1.3165306748676215,2.75,34935185.18518519,4588235.294117647,1,16.785925074816024,19499999.99999998
3.0,12.0,13.0,0,1,0,0,0,1,4.0,36.0,0.25,34629726.06117021,1.3498588075760032,3.0,34629726.06117021,5000000.0,0,17.909855136853043,60000000.0000001
2.0,7.0,14.0,0,1,0,1,0,0,3.5,14.0,0.2857142857142857,37939361.70212766,1.2214027581601699,2.0,37939361.70212766,7857142.857142857,1,17.822843761378564,55000000.000000075
3.0,3.75,12.0,0,1,0,1,0,0,1.25,11.25,0.8,34629726.06117021,1.3498588075760032,3.0,34629726.06117021,4533333.333333333,1,16.648723960844016,16999999.999999974
2.0,5.6875,20.0,0,1,0,1,0,0,2.84375,11.375,0.3516483516483517,37939361.70212766,1.2214027581601699,2.0,37939361.70212766,6153846.153846154,1,17.370858648025116,35000000.000000015
4.0,7.0,15.0,0,1,0,0,0,1,1.75,28.0,0.5714285714285714,37466000.0,1.4918246976412703,4.0,37466000.0,5428571.428571428,0,17.453096744006448,37999999.99999996
3.0,4.0,30.0,0,1,0,0,1,0,1.3333333333333333,12.0,0.75,34629726.06117021,1.3498588075760032,3.0,34629726.06117021,6125000.0,0,17.01418371633128,24500000.000000007
2.0,9.5,15.0,0,1,0,1,0,0,4.75,19.0,0.21052631578947367,37939361.70212766,1.2214027581601699,2.0,37939361.70212766,6315789.47368421,1,17.909855136853043,60000000.0000001
1.5,2.5,16.0,0,0,1,0,1,0,1.6666666666666667,3.75,0.6,12657142.857142856,1.161834242728283,0.0,0.0,4400000.0,0,16.213405921671733,11000000.000000013
2.0,3.125,11.875,0,0,1,0,0,1,1.5625,6.25,0.64,37939361.70212766,1.2214027581601699,0.0,0.0,5760000.0,0,16.705882371415992,17999999.999999985
2.75,4.0,13.0,0,1,0,0,1,0,1.4545454545454546,11.0,0.6875,34935185.18518519,1.3165306748676215,2.75,34935185.18518519,6875000.0,0,17.129696599000436,27500000.000000015
3.0,4.0,16.0,0,1,0,0,0,1,1.3333333333333333,12.0,0.75,34629726.06117021,1.3498588075760032,3.0,34629726.06117021,4375000.0,0,16.677711496036597,17499999.999999985
3.0,8.0,15.0,0,1,0,1,0,0,2.6666666666666665,24.0,0.375,34629726.06117021,1.3498588075760032,3.0,34629726.06117021,6375000.0,1,17.747336210296442,50999999.99999997
2.0,3.625,13.0,0,1,0,0,0,1,1.8125,7.25,0.5517241379310345,37939361.70212766,1.2214027581601699,2.0,37939361.70212766,3917241.379310345,0,16.468752592994022,14200000.000000004
2.75,4.0,14.0,0,1,0,0,0,1,1.4545454545454546,11.0,0.6875,34935185.18518519,1.3165306748676215,2.75,34935185.18518519,6125000.0,0,17.01418371633128,24500000.000000007
4.0,3.4375,14.0,0,1,0,0,1,0,0.859375,13.75,1.1636363636363636,37466000.0,1.4918246976412703,4.0,37466000.0,6254545.454545454,0,16.88356353960952,21500000.00000001
2.75,3.25,15.0,0,1,0,1,0,0,1.1818181818181819,8.9375,0.8461538461538461,34935185.18518519,1.3165306748676215,2.75,34935185.18518519,7230769.230769231,1,16.97251102166758,23500000.00000002
2.0,9.25,20.0,0,1,0,1,0,0,4.625,18.5,0.21621621621621623,37939361.70212766,1.2214027581601699,2.0,37939361.70212766,5405405.405405405,1,17.72753358339242,50000000.00000009
2.75,5.0,15.0,0,1,0,0,0,1,1.8181818181818181,13.75,0.55,34935185.18518519,1.3165306748676215,2.75,34935185.18518519,4000000.0,0,16.811242881518265,20000000.000000015
3.0,5.0,13.77777777777778,0,1,0,0,0,1,1.6666666666666667,15.0,0.6,34629726.06117021,1.3498588075760032,3.0,34629726.06117021,7500000.0,0,17.439851517607305,37500000.0
3.0,6.0,13.0,0,1,0,0,0,1,2.0,18.0,0.5,34629726.06117021,1.3498588075760032,3.0,34629726.06117021,4966666.666666667,0,17.21001898503268,29800000.0
3.0,4.0,14.0,0,1,0,1,0,0,1.3333333333333333,12.0,0.75,34629726.06117021,1.3498588075760032,3.0,34629726.06117021,6000000.0,1,16.993564429978885,24000000.0
2.0,3.5,13.12336,0,1,0,0,0,1,1.75,7.0,0.5714285714285714,37939361.70212766,1.2214027581601699,2.0,37939361.70212766,7000000.0,0,17.01418371633128,24500000.000000007
3.0,12.0,22.0,0,1,0,1,0,0,4.0,36.0,0.25,34629726.06117021,1.3498588075760032,3.0,34629726.06117021,5750000.0,1,18.049617077054286,68999999.99999994
3.0,3.5,10.0,1,0,0,0,1,0,1.1666666666666667,10.5,0.8571428571428571,34629726.06117021,1.3498588075760032,0.0,0.0,5857142.857142857,0,16.835935492889124,20500000.000000022
2.75,4.0,13.0,0,0,1,1,0,0,1.4545454545454546,11.0,0.6875,34935185.18518519,1.3165306748676215,0.0,0.0,6500000.0,0,17.073607134447293,25999999.999999985
2.0,7.0,20.0,1,0,0,1,0,0,3.5,14.0,0.2857142857142857,37939361.70212766,1.2214027581601699,0.0,0.0,4642857.142857143,0,17.296750678069195,32499999.999999955
3.0,3.0,10.0,0,1,0,0,0,1,1.0,9.0,1.0,34629726.06117021,1.3498588075760032,3.0,34629726.06117021,5500000.0,0,16.61887099947687,16500000.000000013
2.75,9.934258582907232,20.0,0,1,0,0,0,1,3.6124576665117205,27.31921110299489,0.27681985294117645,34935185.18518519,1.3165306748676215,2.75,34935185.18518519,5536397.05882353,0,17.822843761378564,55000000.000000075
2.75,5.25,12.0,0,0,1,1,0,0,1.9090909090909092,14.4375,0.5238095238095238,34935185.18518519,1.3165306748676215,0.0,0.0,4952380.952380952,0,17.073607134447293,25999999.999999985
3.0,6.5,15.0,0,1,0,0,0,1,2.1666666666666665,19.5,0.46153846153846156,34629726.06117021,1.3498588075760032,3.0,34629726.06117021,6000000.0,0,17.479072229734946,39000000.00000001
3.0,8.0,15.0,0,1,0,1,0,0,2.6666666666666665,24.0,0.375,34629726.06117021,1.3498588075760032,3.0,34629726.06117021,5625000.0,1,17.622173069956816,44999999.999999985
3.0,5.3,14.0,0,1,0,1,0,0,1.7666666666666666,15.899999999999999,0.5660377358490566,34629726.06117021,1.3498588075760032,3.0,34629726.06117021,9245283.018867925,1,17.707330876483063,48999999.999999955
4.0,7.0,15.0,0,1,0,1,0,0,1.75,28.0,0.5714285714285714,37466000.0,1.4918246976412703,4.0,37466000.0,5714285.714285715,1,17.50439003707821,39999999.999999985
3.0,15.0,12.0,0,1,0,1,0,0,5.0,45.0,0.2,34629726.06117021,1.3498588075760032,3.0,34629726.06117021,4666666.666666667,1,18.064005814299346,69999999.99999991
2.75,7.0,15.0,0,1,0,0,1,0,2.5454545454545454,19.25,0.39285714285714285,34935185.18518519,1.3165306748676215,2.75,34935185.18518519,5000000.0,0,17.370858648025116,35000000.000000015
3.0,4.0,30.0,0,1,0,1,0,0,1.3333333333333333,12.0,0.75,34629726.06117021,1.3498588075760032,3.0,34629726.06117021,8125000.0,1,17.296750678069195,32499999.999999955
3.0,4.0,14.0,0,1,0,1,0,0,1.3333333333333333,12.0,0.75,34629726.06117021,1.3498588075760032,3.0,34629726.06117021,8375000.0,1,17.32705602664604,33500000.0
3.0,4.5,14.0,0,1,0,0,1,0,1.5,13.5,0.6666666666666666,34629726.06117021,1.3498588075760032,3.0,34629726.06117021,6000000.0,0,17.11134746100564,26999999.999999993
3.0,6.1,14.0,0,1,0,0,0,1,2.033333333333333,18.299999999999997,0.49180327868852464,34629726.06117021,1.3498588075760032,3.0,34629726.06117021,6229508.196721312,0,17.453096744006448,37999999.99999996
2.75,3.25,11.857142857142858,0,1,0,0,0,1,1.1818181818181819,8.9375,0.8461538461538461,34935185.18518519,1.3165306748676215,2.75,34935185.18518519,9846153.846153846,0,17.281246492014,31999999.999999955
3.0,4.0,13.0,0,1,0,1,0,0,1.3333333333333333,12.0,0.75,34629726.06117021,1.3498588075760032,3.0,34629726.06117021,6625000.0,1,17.0926553286923,26499999.999999996
3.0,8.25,14.0,0,1,0,0,0,1,2.75,24.75,0.36363636363636365,34629726.06117021,1.3498588075760032,3.0,34629726.06117021,5030303.03030303,0,17.541204009297314,41500000.00000007
3.0,3.75,20.0,0,1,0,0,0,1,1.25,11.25,0.8,34629726.06117021,1.3498588075760032,3.0,34629726.06117021,5333333.333333333,0,16.811242881518265,20000000.000000015
2.75,8.5,12.0,0,1,0,0,0,1,3.090909090909091,23.375,0.3235294117647059,34935185.18518519,1.3165306748676215,2.75,34935185.18518519,4200000.0,0,17.390661274761072,35700000.00000002
2.0,4.0,15.0,0,1,0,1,0,0,2.0,8.0,0.5,37939361.70212766,1.2214027581601699,2.0,37939361.70212766,6875000.0,1,17.129696599000436,27500000.000000015
2.75,8.0,16.0,0,1,0,0,1,0,2.909090909090909,22.0,0.34375,34935185.18518519,1.3165306748676215,2.75,34935185.18518519,5937500.0,0,17.6762402900575,47499999.99999994
3.0,4.0,20.0,0,1,0,1,0,0,1.3333333333333333,12.0,0.75,34629726.06117021,1.3498588075760032,3.0,34629726.06117021,5100000.0,1,16.83104550783405,20400000.000000007
2.0,16.0,20.0,0,1,0,1,0,0,8.0,32.0,0.125,37939361.70212766,1.2214027581601699,2.0,37939361.70212766,4375000.0,1,18.064005814299346,69999999.99999991
2.0,4.9375,14.0,0,1,0,0,0,1,2.46875,9.875,0.4050632911392405,37939361.70212766,1.2214027581601699,2.0,37939361.70212766,8121518.987341772,0,17.50688691721445,40099999.99999994
3.0,3.5,14.19047619047619,0,1,0,0,0,1,1.1666666666666667,10.5,0.8571428571428571,34629726.06117021,1.3498588075760032,3.0,34629726.06117021,6428571.428571428,0,16.929025911619092,22500000.00000001
2.75,4.0,20.0,1,0,0,0,0,1,1.4545454545454546,11.0,0.6875,34935185.18518519,1.3165306748676215,0.0,0.0,5625000.0,0,16.929025911619092,22500000.00000001
3.0,5.125,28.0,1,0,0,1,0,0,1.7083333333333333,15.375,0.5853658536585366,34629726.06117021,1.3498588075760032,0.0,0.0,7804877.853658536,0,17.50439001207821,39999999.00000003
3.0,3.1,13.0,0,1,0,1,0,0,1.0333333333333334,9.3,0.9677419354838709,34629726.06117021,1.3498588075760032,3.0,34629726.06117021,5483870.9677419355,1,16.648723960844016,16999999.999999974
2.0,8.0,20.0,0,1,0,1,0,0,4.0,16.0,0.25,37939361.70212766,1.2214027581601699,2.0,37939361.70212766,8125000.0,1,17.989897843244528,65000000.00000007
4.0,7.0,20.0,0,1,0,0,0,1,1.75,28.0,0.5714285714285714,37466000.0,1.4918246976412703,4.0,37466000.0,4714285.714285715,0,17.312018149733785,33000000.000000015
2.75,7.0,12.0,0,1,0,0,0,1,2.5454545454545454,19.25,0.39285714285714285,34935185.18518519,1.3165306748676215,2.75,34935185.18518519,6428571.428571428,0,17.622173069956816,44999999.999999985
3.0,4.0,16.0,0,1,0,0,0,1,1.3333333333333333,12.0,0.75,34629726.06117021,1.3498588075760032,3.0,34629726.06117021,6000000.0,0,16.993564429978885,24000000.0
2.0,6.0,18.0,0,1,0,0,1,0,3.0,12.0,0.3333333333333333,37939361.70212766,1.2214027581601699,2.0,37939361.70212766,5833333.333333333,0,17.370858648025116,35000000.000000015
2.5,3.0,10.0,0,1,0,1,0,0,1.2,7.5,0.8333333333333334,25775471.698113207,1.2840254166877414,2.5,25775471.698113207,9966666.666666666,1,17.21336907180573,29899999.999999974
2.75,7.0,20.0,0,1,0,0,0,1,2.5454545454545454,19.25,0.39285714285714285,34935185.18518519,1.3165306748676215,2.75,34935185.18518519,5000000.0,0,17.370858648025116,35000000.000000015
2.0,6.25,20.0,0,1,0,1,0,0,3.125,12.5,0.32,37939361.70212766,1.2214027581601699,2.0,37939361.70212766,5840000.0,1,17.41282284594998,36499999.99999996
